delivery_id,order_id,dispatch_date,promised_date,delivered_date,carrier,service_level,delivery_status,delay_days,on_time_in_full,fulfilment_hours,delivery_cost,delay_reason,promised_days,tracking_event_count,delivery_window,shipping_distance_km,signature_required,estimated_carbon_kg
HDEL003069,HORD003069,2018-08-05,2018-08-12,2018-08-11,Direct Freight,Express,Delivered,0.0,True,5.0,20.04,none,7.0,9.0,Anytime,5.7397,False,0.405
HDEL003070,HORD003070,2018-02-23,2018-03-01,2018-03-01,StarTrack,Standard,Delivered,0.0,True,50.0,8.77,none,6.0,5.0,Afternoon,3.7718,True,0.428
HDEL003071,HORD003071,2018-02-21,2018-02-24,2018-02-22,DHL,Standard,Delivered,0.0,True,65.0,8.98,none,3.0,8.0,Anytime,8.1783,True,0.557
HDEL003072,HORD003072,2018-08-07,2018-08-13,2018-08-12,DHL,Standard,Delivered,0.0,True,59.0,13.01,none,6.0,7.0,Afternoon,4.932,True,0.388
HDEL003073,HORD003073,2018-07-24,2018-07-29,2018-07-29,AusPost,Standard,Delivered,0.0,True,7.0,11.98,none,5.0,3.0,Afternoon,7.1467,True,0.421
HDEL003074,HORD003074,2018-12-26,2018-12-31,2018-12-30,StarTrack,Standard,Delivered,0.0,True,10.0,9.98,none,5.0,7.0,Morning,8.5452,False,0.446
HDEL003075,HORD003075,2018-03-13,2018-03-19,2018-03-19,StarTrack,Standard,Delivered,0.0,True,60.0,8.35,none,6.0,4.0,Morning,3.286,True,0.438
HDEL003076,HORD003076,2018-04-14,2018-04-20,2018-04-20,StarTrack,Standard,Delivered,0.0,True,65.0,7.3,none,6.0,8.0,Afternoon,4.8889,False,0.343
HDEL003077,HORD003077,2018-05-07,2018-05-13,2018-05-11,Direct Freight,Standard,Delivered,0.0,True,65.0,9.55,none,6.0,8.0,Afternoon,6.1878,False,0.392
HDEL003078,HORD003078,2018-04-23,2018-04-27,2018-04-26,AusPost,Standard,Delivered,0.0,True,35.0,11.17,none,4.0,3.0,Afternoon,8.9878,True,0.605
HDEL003079,HORD003079,2018-05-07,2018-05-12,2018-05-12,Direct Freight,Standard,Delivered,0.0,True,58.0,7.5,none,5.0,7.0,Morning,3.727,False,0.372
HDEL003080,HORD003080,2018-01-24,2018-01-27,2018-01-25,DHL,Standard,Delivered,0.0,True,37.0,11.12,none,3.0,9.0,Morning,7.5164,True,0.945
HDEL003081,HORD003081,2018-09-11,2018-09-17,2018-09-17,AusPost,Standard,Delivered,0.0,True,70.0,8.17,none,6.0,7.0,Afternoon,6.1048,True,0.79
HDEL003082,HORD003082,2018-05-23,2018-05-28,2018-05-27,AusPost,Standard,Delivered,0.0,True,46.0,11.63,none,5.0,9.0,Afternoon,7.38,True,0.534
HDEL003083,HORD003083,2018-02-16,2018-02-20,2018-02-19,Direct Freight,Standard,Delivered,0.0,True,15.0,10.79,none,4.0,7.0,Anytime,5.607,True,0.481
HDEL003084,HORD003084,2018-05-02,2018-05-06,2018-05-09,Direct Freight,Standard,Delivered,3.0,False,23.0,8.48,carrier_capacity,4.0,4.0,Anytime,6.4246,True,0.534
HDEL003085,HORD003085,2018-04-26,2018-05-03,2018-05-03,StarTrack,Standard,Delivered,0.0,True,49.0,9.97,none,7.0,3.0,Afternoon,6.3782,True,0.583
HDEL003086,HORD003086,2018-12-02,2018-12-09,2018-12-09,AusPost,Standard,Delivered,0.0,True,22.0,9.79,none,7.0,7.0,Anytime,8.3002,False,0.512
HDEL003087,HORD003087,2018-03-22,2018-03-27,2018-03-26,Direct Freight,Standard,Delivered,0.0,True,6.0,7.01,none,5.0,8.0,Anytime,4.8491,False,0.351
HDEL003088,HORD003088,2018-12-24,2018-12-30,2018-12-29,Direct Freight,Standard,Delivered,0.0,True,41.0,6.08,none,6.0,3.0,Anytime,1.8546,True,0.41
HDEL003089,HORD003089,2018-06-26,2018-07-03,2018-07-03,Direct Freight,Standard,Delivered,0.0,True,37.0,12.14,none,7.0,3.0,Afternoon,7.1589,False,0.406
HDEL003090,HORD003090,2018-06-17,2018-06-24,2018-06-22,AusPost,Standard,Delivered,0.0,True,39.0,10.34,none,7.0,5.0,Morning,4.6779,True,0.491
HDEL003091,HORD003091,2018-10-31,2018-11-06,2018-11-05,AusPost,Express,Delivered,0.0,True,31.0,19.16,none,6.0,9.0,Anytime,6.2917,True,0.742
HDEL003092,HORD003092,2018-01-09,2018-01-12,2018-01-12,AusPost,Express,Delivered,0.0,True,10.0,16.46,none,3.0,7.0,Afternoon,1.5241,True,0.358
HDEL003093,HORD003093,2018-06-03,2018-06-07,2018-06-07,DHL,Express,Delivered,0.0,True,14.0,21.07,none,4.0,5.0,Afternoon,1.2497,True,0.767
HDEL003094,HORD003094,2018-03-20,2018-03-24,2018-03-24,AusPost,Standard,Delivered,0.0,True,11.0,11.66,none,4.0,7.0,Morning,10.0361,True,0.546
HDEL003095,HORD003095,2018-11-17,2018-11-21,2018-11-19,Direct Freight,Standard,Delivered,0.0,True,26.0,9.7,none,4.0,4.0,Morning,5.9827,True,0.576
HDEL003096,HORD003096,2018-06-17,2018-06-24,2018-06-22,Direct Freight,Standard,Delivered,0.0,True,16.0,13.2,none,7.0,8.0,Afternoon,7.6692,True,0.991
HDEL003097,HORD003097,2018-07-06,2018-07-13,2018-07-13,AusPost,Standard,Delivered,0.0,True,49.0,10.99,none,7.0,4.0,Afternoon,5.4734,True,0.504
HDEL003098,HORD003098,2018-03-06,2018-03-11,2018-03-10,DHL,Standard,Delivered,0.0,True,5.0,7.6,none,5.0,4.0,Afternoon,4.8747,False,0.482
HDEL003099,HORD003099,2018-04-30,2018-05-03,2018-05-01,Direct Freight,Express,Delivered,0.0,True,65.0,20.61,none,3.0,9.0,Anytime,6.3128,True,0.49
HDEL003100,HORD003100,2018-01-09,2018-01-13,2018-01-13,DHL,Standard,Delivered,0.0,True,66.0,10.69,none,4.0,4.0,Anytime,7.1589,True,1.799
HDEL003101,HORD003101,2018-08-13,2018-08-17,2018-08-16,DHL,Standard,Delivered,0.0,True,38.0,15.59,none,4.0,5.0,Anytime,8.2741,True,0.584
HDEL003102,HORD003102,2018-07-01,2018-07-07,2018-07-05,AusPost,Standard,Delivered,0.0,True,61.0,15.02,none,6.0,7.0,Morning,9.1061,True,0.971
HDEL003103,HORD003103,2018-04-13,2018-04-18,2018-04-18,AusPost,Standard,Delivered,0.0,True,22.0,10.46,none,5.0,9.0,Afternoon,5.9582,False,0.419
HDEL003104,HORD003104,2018-09-15,2018-09-22,2018-09-20,DHL,Standard,Delivered,0.0,True,73.0,6.14,none,7.0,8.0,Morning,1.0859,False,0.295
HDEL003105,HORD003105,2018-11-10,2018-11-16,2018-11-15,StarTrack,Standard,Delivered,0.0,True,50.0,10.38,none,6.0,5.0,Afternoon,6.5932,True,0.992
HDEL003106,HORD003106,2018-05-24,2018-05-27,2018-05-26,Direct Freight,Standard,Delivered,0.0,True,55.0,5.88,none,3.0,7.0,Morning,0.5217,True,0.318
HDEL003107,HORD003107,2018-08-24,2018-08-27,2018-08-26,StarTrack,Standard,Delivered,0.0,True,43.0,11.71,none,3.0,7.0,Afternoon,6.9407,True,1.626
HDEL003108,HORD003108,2018-10-30,2018-11-05,2018-11-05,StarTrack,Standard,Delivered,0.0,True,47.0,8.04,none,6.0,9.0,Afternoon,2.3496,True,0.805
HDEL003109,HORD003109,2018-12-16,2018-12-23,2018-12-23,DHL,Express,Delivered,0.0,True,12.0,18.87,none,7.0,4.0,Afternoon,6.2558,True,0.431
HDEL003110,HORD003110,2018-01-25,2018-01-28,2018-01-26,AusPost,Standard,Delivered,0.0,True,6.0,10.15,none,3.0,6.0,Anytime,7.353,False,0.397
HDEL003111,HORD003111,2018-05-31,2018-06-03,2018-06-03,StarTrack,Express,Delivered,0.0,True,8.0,20.43,none,3.0,7.0,Afternoon,7.1393,False,0.468
HDEL003112,HORD003112,2018-02-12,2018-02-15,2018-02-14,DHL,Express,Delivered,0.0,True,56.0,17.98,none,3.0,8.0,Morning,5.7397,False,0.337
HDEL003113,HORD003113,2018-07-12,2018-07-16,2018-07-16,AusPost,Standard,Delivered,0.0,True,30.0,12.57,none,4.0,4.0,Afternoon,9.0951,True,0.566
HDEL003114,HORD003114,2018-11-20,2018-11-25,2018-11-27,Direct Freight,Standard,Delivered,2.0,False,50.0,9.28,weather,5.0,3.0,Morning,5.3461,True,0.397
HDEL003115,HORD003115,2018-03-07,2018-03-14,2018-03-12,StarTrack,Standard,Delivered,0.0,True,42.0,10.78,none,7.0,9.0,Afternoon,6.5139,True,0.445
HDEL003116,HORD003116,2018-02-16,2018-02-21,2018-02-21,StarTrack,Express,Delivered,0.0,True,62.0,17.65,none,5.0,7.0,Morning,5.6902,True,0.55
HDEL003117,HORD003117,2018-05-25,2018-05-30,2018-05-29,DHL,Standard,Delivered,0.0,True,11.0,11.06,none,5.0,9.0,Afternoon,7.7035,False,1.182
HDEL003118,HORD003118,2018-09-15,2018-09-22,2018-09-22,StarTrack,Standard,Delivered,0.0,True,53.0,8.03,none,7.0,5.0,Afternoon,6.0905,True,0.44
HDEL003119,HORD003119,2018-09-14,2018-09-18,2018-09-17,StarTrack,Standard,Delivered,0.0,True,27.0,8.05,none,4.0,4.0,Afternoon,2.3496,True,0.436
HDEL003120,HORD003120,2018-10-27,2018-11-03,2018-11-01,DHL,Standard,Delivered,0.0,True,41.0,9.4,none,7.0,3.0,Anytime,5.5917,True,0.53
HDEL003121,HORD003121,2018-05-25,2018-05-29,2018-05-29,Direct Freight,Standard,Delivered,0.0,True,72.0,6.98,none,4.0,7.0,Afternoon,2.7425,True,0.309
HDEL003122,HORD003122,2018-03-21,2018-03-26,2018-03-28,DHL,Standard,Delivered,2.0,False,10.0,10.92,carrier_capacity,5.0,3.0,Afternoon,7.8594,True,0.852
HDEL003123,HORD003123,2018-08-17,2018-08-24,2018-08-22,StarTrack,Express,Delivered,0.0,True,69.0,21.63,none,7.0,7.0,Anytime,2.9003,False,0.352
HDEL003124,HORD003124,2018-04-04,2018-04-08,2018-04-07,Direct Freight,Standard,Delivered,0.0,True,13.0,8.4,none,4.0,4.0,Morning,4.2331,True,0.624
HDEL003125,HORD003125,2018-09-27,2018-10-03,2018-10-08,Direct Freight,Standard,Delivered,5.0,False,8.0,7.36,carrier_capacity,6.0,7.0,Afternoon,2.6716,True,0.464
HDEL003126,HORD003126,2018-02-21,2018-02-26,2018-02-24,Direct Freight,Standard,Delivered,0.0,True,63.0,7.08,none,5.0,6.0,Anytime,2.4826,True,0.425
HDEL003127,HORD003127,2018-10-31,2018-11-05,2018-11-06,Direct Freight,Standard,Delivered,1.0,False,10.0,7.89,carrier_capacity,5.0,9.0,Morning,6.063,True,0.515
HDEL003128,HORD003128,2018-09-11,2018-09-14,2018-09-18,StarTrack,Standard,Delivered,4.0,False,48.0,9.28,weather,3.0,5.0,Anytime,6.9799,True,0.608
HDEL003129,HORD003129,2018-07-03,2018-07-10,2018-07-10,Direct Freight,Standard,Delivered,0.0,True,70.0,8.93,none,7.0,5.0,Anytime,0.316,True,0.384
HDEL003130,HORD003130,2018-05-20,2018-05-23,2018-05-21,StarTrack,Standard,Delivered,0.0,True,6.0,8.83,none,3.0,7.0,Anytime,7.1142,True,0.515
HDEL003131,HORD003131,2018-03-21,2018-03-25,2018-03-23,DHL,Standard,Delivered,0.0,True,56.0,9.14,none,4.0,8.0,Anytime,5.6988,False,0.388
HDEL003132,HORD003132,2018-04-23,2018-04-28,2018-04-26,StarTrack,Standard,Delivered,0.0,True,62.0,9.34,none,5.0,4.0,Afternoon,5.2894,True,0.384
HDEL003133,HORD003133,2018-02-22,2018-02-26,2018-02-24,DHL,Standard,Delivered,0.0,True,42.0,9.86,none,4.0,3.0,Morning,7.5354,True,1.279
HDEL003134,HORD003134,2018-07-03,2018-07-07,2018-07-06,AusPost,Standard,Delivered,0.0,True,4.0,7.65,none,4.0,8.0,Anytime,1.1842,True,0.509
HDEL003135,HORD003135,2018-06-02,2018-06-06,2018-06-06,Direct Freight,Standard,Delivered,0.0,True,54.0,9.91,none,4.0,6.0,Afternoon,7.691,False,0.445
HDEL003136,HORD003136,2018-07-24,2018-07-28,2018-07-28,Direct Freight,Standard,Delivered,0.0,True,57.0,11.89,none,4.0,5.0,Afternoon,3.7986,True,0.439
HDEL003137,HORD003137,2018-04-01,2018-04-07,2018-04-06,AusPost,Standard,Delivered,0.0,True,18.0,4.77,none,6.0,9.0,Anytime,0.361,True,0.441
HDEL003138,HORD003138,2018-02-02,2018-02-07,2018-02-05,DHL,Standard,Delivered,0.0,True,30.0,10.33,none,5.0,9.0,Afternoon,9.458,True,0.703
HDEL003139,HORD003139,2018-10-19,2018-10-22,2018-10-20,StarTrack,Standard,Delivered,0.0,True,22.0,7.91,none,3.0,9.0,Afternoon,6.2927,True,1.5
HDEL003140,HORD003140,2018-09-26,2018-10-01,2018-09-29,DHL,Standard,Delivered,0.0,True,26.0,8.76,none,5.0,8.0,Anytime,6.1918,False,0.446
HDEL003141,HORD003141,2018-02-01,2018-02-07,2018-02-06,Direct Freight,Standard,Delivered,0.0,True,67.0,8.77,none,6.0,4.0,Anytime,6.6869,True,1.064
HDEL003142,HORD003142,2018-03-29,2018-04-04,2018-04-07,Direct Freight,Standard,Delivered,3.0,False,31.0,8.77,warehouse_congestion,6.0,3.0,Afternoon,6.9718,False,0.401
HDEL003143,HORD003143,2018-02-04,2018-02-11,2018-02-09,AusPost,Standard,Delivered,0.0,True,24.0,7.03,none,7.0,5.0,Afternoon,2.7425,True,0.332
HDEL003144,HORD003144,2018-07-20,2018-07-27,2018-07-26,DHL,Standard,Delivered,0.0,True,71.0,14.7,none,7.0,9.0,Morning,9.9452,True,0.565
HDEL003145,HORD003145,2018-08-11,2018-08-15,2018-08-13,StarTrack,Standard,Delivered,0.0,True,36.0,13.18,none,4.0,9.0,Morning,7.4295,False,0.475
HDEL003146,HORD003146,2018-10-13,2018-10-17,2018-10-15,StarTrack,Standard,Delivered,0.0,True,62.0,9.75,none,4.0,9.0,Morning,6.1048,True,1.018
HDEL003147,HORD003147,2018-12-09,2018-12-12,2018-12-10,Direct Freight,Standard,Delivered,0.0,True,46.0,10.0,none,3.0,4.0,Morning,8.0082,False,0.577
HDEL003148,HORD003148,2018-12-01,2018-12-06,2018-12-04,AusPost,Express,Delivered,0.0,True,24.0,15.38,none,5.0,7.0,Anytime,5.9106,True,0.857
HDEL003149,HORD003149,2018-11-20,2018-11-23,2018-11-21,DHL,Express,Delivered,0.0,True,29.0,14.79,none,3.0,3.0,Morning,4.0031,True,0.425
HDEL003150,HORD003150,2018-12-08,2018-12-15,2018-12-13,DHL,Standard,Delivered,0.0,True,69.0,8.22,none,7.0,4.0,Anytime,5.1273,True,0.385
HDEL003151,HORD003151,2018-08-04,2018-08-11,2018-08-11,DHL,Standard,Delivered,0.0,True,12.0,12.04,none,7.0,6.0,Anytime,7.5212,True,1.258
HDEL003152,HORD003152,2018-12-21,2018-12-24,2018-12-22,Direct Freight,Standard,Delivered,0.0,True,21.0,9.68,none,3.0,6.0,Afternoon,3.7634,True,0.728
HDEL003153,HORD003153,2018-08-30,2018-09-04,2018-09-03,DHL,Standard,Delivered,0.0,True,69.0,15.32,none,5.0,6.0,Morning,8.7019,False,0.495
HDEL003154,HORD003154,2018-11-29,2018-12-05,2018-12-05,StarTrack,Standard,Delivered,0.0,True,41.0,6.55,none,6.0,9.0,Morning,0.7955,True,0.496
HDEL003155,HORD003155,2018-10-10,2018-10-14,2018-10-14,AusPost,Express,Delivered,0.0,True,13.0,17.93,none,4.0,9.0,Morning,5.066,True,0.403
HDEL003156,HORD003156,2018-03-05,2018-03-08,2018-03-08,AusPost,Standard,Delivered,0.0,True,61.0,6.56,none,3.0,5.0,Morning,1.6084,False,0.263
HDEL003157,HORD003157,2018-01-05,2018-01-09,2018-01-09,DHL,Standard,Delivered,0.0,True,63.0,9.15,none,4.0,3.0,Morning,3.0744,True,0.32
HDEL003158,HORD003158,2018-08-23,2018-08-30,2018-08-28,AusPost,Standard,Delivered,0.0,True,12.0,10.04,none,7.0,4.0,Morning,5.9319,False,0.345
HDEL003159,HORD003159,2018-07-16,2018-07-19,2018-07-17,DHL,Standard,Delivered,0.0,True,24.0,13.72,none,3.0,7.0,Anytime,5.8666,True,0.691
HDEL003160,HORD003160,2018-12-01,2018-12-05,2018-12-03,StarTrack,Express,Delivered,0.0,True,23.0,18.64,none,4.0,4.0,Afternoon,9.8879,True,0.598
HDEL003161,HORD003161,2018-06-25,2018-06-28,2018-06-26,AusPost,Express,Delivered,0.0,True,49.0,23.65,none,3.0,8.0,Afternoon,8.5348,True,1.03
HDEL003162,HORD003162,2018-08-20,2018-08-23,2018-08-24,Direct Freight,Standard,Delivered,1.0,False,43.0,9.26,carrier_capacity,3.0,3.0,Afternoon,1.1841,True,0.31
HDEL003163,HORD003163,2018-11-16,2018-11-19,2018-11-17,StarTrack,Standard,Delivered,0.0,True,24.0,6.96,none,3.0,5.0,Afternoon,1.8546,True,1.149
HDEL003164,HORD003164,2018-02-04,2018-02-07,2018-02-05,AusPost,Standard,Delivered,0.0,True,30.0,8.81,none,3.0,3.0,Anytime,3.7763,True,0.584
HDEL003165,HORD003165,2018-01-18,2018-01-22,2018-01-20,DHL,Standard,Delivered,0.0,True,26.0,9.66,none,4.0,4.0,Anytime,5.2041,True,0.591
HDEL003166,HORD003166,2018-05-20,2018-05-23,2018-05-23,DHL,Express,Delivered,0.0,True,51.0,19.12,none,3.0,8.0,Anytime,6.6818,False,0.433
HDEL003167,HORD003167,2018-07-14,2018-07-21,2018-07-20,DHL,Standard,Delivered,0.0,True,49.0,11.94,none,7.0,7.0,Morning,8.9878,True,0.508
HDEL003168,HORD003168,2018-07-13,2018-07-19,2018-07-17,DHL,Standard,Delivered,0.0,True,50.0,9.8,none,6.0,9.0,Anytime,4.3804,False,0.355
HDEL003169,HORD003169,2018-05-03,2018-05-09,2018-05-12,StarTrack,Standard,Delivered,3.0,False,34.0,9.5,weather,6.0,5.0,Afternoon,5.5612,True,1.042
HDEL003170,HORD003170,2018-05-08,2018-05-12,2018-05-12,StarTrack,Standard,Delivered,0.0,True,11.0,9.98,none,4.0,5.0,Afternoon,6.1287,True,0.891
HDEL003171,HORD003171,2018-10-01,2018-10-04,2018-10-03,StarTrack,Standard,Delivered,0.0,True,32.0,6.87,none,3.0,5.0,Afternoon,1.0859,False,0.224
HDEL003172,HORD003172,2018-03-03,2018-03-08,2018-03-06,DHL,Standard,Delivered,0.0,True,14.0,10.92,none,5.0,9.0,Morning,6.2815,True,0.543
HDEL003173,HORD003173,2018-01-18,2018-01-22,2018-01-20,StarTrack,Standard,Delivered,0.0,True,65.0,5.9,none,4.0,4.0,Anytime,0.7001,True,0.307
HDEL003174,HORD003174,2018-08-17,2018-08-22,2018-08-21,Direct Freight,Standard,Delivered,0.0,True,50.0,12.75,none,5.0,8.0,Anytime,7.996,True,0.56
HDEL003175,HORD003175,2018-12-25,2018-12-31,2018-12-29,Direct Freight,Express,Delivered,0.0,True,65.0,19.91,none,6.0,8.0,Morning,6.0753,False,0.388
HDEL003176,HORD003176,2018-03-13,2018-03-18,2018-03-17,Direct Freight,Express,Delivered,0.0,True,42.0,15.31,none,5.0,5.0,Morning,4.3706,True,1.522
HDEL003177,HORD003177,2018-09-05,2018-09-12,2018-09-10,AusPost,Standard,Delivered,0.0,True,7.0,11.16,none,7.0,5.0,Morning,9.7077,True,0.557
HDEL003178,HORD003178,2018-02-04,2018-02-08,2018-02-08,StarTrack,Express,Delivered,0.0,True,63.0,18.52,none,4.0,6.0,Anytime,4.0037,True,0.528
HDEL003179,HORD003179,2018-06-14,2018-06-20,2018-06-20,Direct Freight,Express,Delivered,0.0,True,37.0,23.32,none,6.0,9.0,Morning,7.2366,True,0.445
HDEL003180,HORD003180,2018-02-16,2018-02-21,2018-02-20,StarTrack,Standard,Delivered,0.0,True,10.0,8.45,none,5.0,4.0,Morning,3.528,False,0.328
HDEL003181,HORD003181,2018-09-29,2018-10-05,2018-10-03,StarTrack,Standard,Delivered,0.0,True,49.0,8.16,none,6.0,4.0,Anytime,3.7718,True,0.533
HDEL003182,HORD003182,2018-04-24,2018-04-28,2018-04-28,Direct Freight,Standard,Delivered,0.0,True,67.0,7.79,none,4.0,6.0,Anytime,3.0513,False,0.347
HDEL003183,HORD003183,2018-03-15,2018-03-19,2018-03-18,AusPost,Standard,Delivered,0.0,True,38.0,7.61,none,4.0,8.0,Afternoon,2.0879,True,0.598
HDEL003184,HORD003184,2018-04-30,2018-05-07,2018-05-11,DHL,Express,Delivered,4.0,False,72.0,21.8,warehouse_congestion,7.0,9.0,Afternoon,8.6104,True,0.541
HDEL003185,HORD003185,2018-10-20,2018-10-23,2018-10-21,StarTrack,Standard,Delivered,0.0,True,29.0,5.89,none,3.0,7.0,Afternoon,1.6332,False,0.313
HDEL003186,HORD003186,2018-05-13,2018-05-20,2018-05-20,StarTrack,Standard,Delivered,0.0,True,56.0,9.13,none,7.0,3.0,Afternoon,6.5212,False,0.374
HDEL003187,HORD003187,2018-12-29,2019-01-04,2019-01-04,Direct Freight,Standard,Delivered,0.0,True,57.0,11.4,none,6.0,6.0,Anytime,8.5341,False,0.464
HDEL003188,HORD003188,2018-01-12,2018-01-19,2018-01-20,DHL,Express,Delivered,1.0,False,45.0,18.25,carrier_capacity,7.0,4.0,Anytime,9.7157,True,1.142
HDEL003189,HORD003189,2018-11-29,2018-12-04,2018-12-02,DHL,Standard,Delivered,0.0,True,46.0,7.9,none,5.0,8.0,Afternoon,2.1752,True,0.537
HDEL003190,HORD003190,2018-08-31,2018-09-06,2018-09-06,AusPost,Express,Delivered,0.0,True,46.0,22.38,none,6.0,6.0,Morning,2.16,False,0.262
HDEL003191,HORD003191,2018-10-11,2018-10-16,2018-10-14,StarTrack,Standard,Delivered,0.0,True,18.0,10.21,none,5.0,3.0,Morning,5.9673,False,0.374
HDEL003192,HORD003192,2018-02-07,2018-02-10,2018-02-08,StarTrack,Express,Delivered,0.0,True,52.0,18.02,none,3.0,6.0,Morning,6.9946,False,0.583
HDEL003193,HORD003193,2018-06-10,2018-06-13,2018-06-11,DHL,Standard,Delivered,0.0,True,33.0,15.37,none,3.0,7.0,Afternoon,9.2991,False,0.466
HDEL003194,HORD003194,2018-04-02,2018-04-05,2018-04-04,AusPost,Standard,Delivered,0.0,True,33.0,8.63,none,3.0,3.0,Anytime,3.7703,False,0.448
HDEL003195,HORD003195,2018-04-09,2018-04-12,2018-04-16,Direct Freight,Standard,Delivered,4.0,False,17.0,10.38,warehouse_congestion,3.0,8.0,Afternoon,6.3092,True,1.21
HDEL003196,HORD003196,2018-03-17,2018-03-22,2018-03-23,Direct Freight,Standard,Delivered,1.0,False,69.0,9.68,carrier_capacity,5.0,3.0,Afternoon,8.7019,True,1.243
HDEL003197,HORD003197,2018-07-04,2018-07-08,2018-07-06,Direct Freight,Standard,Delivered,0.0,True,39.0,12.44,none,4.0,4.0,Afternoon,6.3105,False,0.414
HDEL003198,HORD003198,2018-10-29,2018-11-01,2018-11-01,Direct Freight,Standard,Delivered,0.0,True,24.0,9.15,none,3.0,4.0,Anytime,4.3706,True,1.228
HDEL003199,HORD003199,2018-06-12,2018-06-16,2018-06-16,DHL,Standard,Delivered,0.0,True,53.0,13.35,none,4.0,8.0,Anytime,6.9718,False,0.53
HDEL003200,HORD003200,2018-08-09,2018-08-14,2018-08-13,DHL,Standard,Delivered,0.0,True,49.0,9.33,none,5.0,4.0,Morning,4.4822,False,0.349
HDEL003201,HORD003201,2018-08-31,2018-09-03,2018-09-08,StarTrack,Standard,Delivered,5.0,False,11.0,12.69,weather,3.0,3.0,Afternoon,6.9271,True,0.48
HDEL003202,HORD003202,2018-12-12,2018-12-19,2018-12-19,StarTrack,Standard,Delivered,0.0,True,33.0,10.54,none,7.0,3.0,Morning,5.1975,False,0.424
HDEL003203,HORD003203,2018-12-26,2018-12-31,2018-12-31,AusPost,Standard,Delivered,0.0,True,47.0,10.63,none,5.0,4.0,Afternoon,7.8949,False,0.437
HDEL003204,HORD003204,2018-11-22,2018-11-29,2018-11-28,AusPost,Standard,Delivered,0.0,True,59.0,11.93,none,7.0,6.0,Afternoon,8.088,False,0.477
HDEL003205,HORD003205,2018-09-28,2018-10-04,2018-10-02,DHL,Standard,Delivered,0.0,True,30.0,9.98,none,6.0,3.0,Anytime,8.7076,True,0.476
HDEL003206,HORD003206,2018-02-11,2018-02-14,2018-02-12,AusPost,Standard,Delivered,0.0,True,13.0,8.45,none,3.0,3.0,Anytime,3.94,True,0.361
HDEL003207,HORD003207,2018-02-07,2018-02-13,2018-02-11,DHL,Standard,Delivered,0.0,True,57.0,6.74,none,6.0,4.0,Anytime,3.1272,True,0.45
HDEL003208,HORD003208,2018-08-28,2018-08-31,2018-08-31,Direct Freight,Standard,Delivered,0.0,True,10.0,12.17,none,3.0,7.0,Afternoon,6.9714,False,0.474
HDEL003209,HORD003209,2018-08-04,2018-08-11,2018-08-11,AusPost,Standard,Delivered,0.0,True,28.0,12.3,none,7.0,8.0,Afternoon,7.9077,True,1.318
HDEL003210,HORD003210,2018-12-26,2019-01-01,2018-12-31,StarTrack,Standard,Delivered,0.0,True,29.0,10.09,none,6.0,7.0,Morning,6.1918,True,0.485
HDEL003211,HORD003211,2018-03-04,2018-03-11,2018-03-09,StarTrack,Standard,Delivered,0.0,True,22.0,12.7,none,7.0,6.0,Afternoon,8.9244,False,0.588
HDEL003212,HORD003212,2018-11-11,2018-11-14,2018-11-14,Direct Freight,Standard,Delivered,0.0,True,60.0,11.12,none,3.0,9.0,Anytime,6.9799,True,0.486
HDEL003213,HORD003213,2018-01-27,2018-02-02,2018-02-02,Direct Freight,Express,Delivered,0.0,True,52.0,15.82,none,6.0,6.0,Afternoon,5.0303,True,0.497
HDEL003214,HORD003214,2018-05-31,2018-06-05,2018-06-04,Direct Freight,Express,Delivered,0.0,True,12.0,20.66,none,5.0,5.0,Anytime,8.6104,True,0.579
HDEL003215,HORD003215,2018-02-11,2018-02-15,2018-02-15,Direct Freight,Standard,Delivered,0.0,True,55.0,7.6,none,4.0,7.0,Morning,4.1841,True,0.44
HDEL003216,HORD003216,2018-04-15,2018-04-19,2018-04-20,DHL,Standard,Delivered,1.0,False,43.0,8.39,warehouse_congestion,4.0,6.0,Morning,7.1142,False,0.413
HDEL003217,HORD003217,2018-09-08,2018-09-11,2018-09-10,Direct Freight,Standard,Delivered,0.0,True,46.0,6.0,none,3.0,7.0,Morning,2.3052,True,0.892
HDEL003218,HORD003218,2018-11-15,2018-11-18,2018-11-17,AusPost,Standard,Delivered,0.0,True,4.0,9.83,none,3.0,4.0,Afternoon,5.8441,True,0.566
HDEL003219,HORD003219,2018-01-24,2018-01-27,2018-01-29,AusPost,Express,Delivered,2.0,False,66.0,15.77,weather,3.0,9.0,Afternoon,2.9597,True,0.363
HDEL003220,HORD003220,2018-05-19,2018-05-22,2018-05-20,AusPost,Standard,Delivered,0.0,True,33.0,8.62,none,3.0,7.0,Afternoon,4.3645,True,0.442
HDEL003221,HORD003221,2018-08-29,2018-09-03,2018-09-03,Direct Freight,Standard,Delivered,0.0,True,20.0,13.47,none,5.0,6.0,Afternoon,7.2366,True,0.539
HDEL003222,HORD003222,2018-08-06,2018-08-13,2018-08-11,AusPost,Standard,Delivered,0.0,True,19.0,9.96,none,7.0,8.0,Afternoon,3.2601,True,0.46
HDEL003223,HORD003223,2018-04-24,2018-04-29,2018-04-28,DHL,Standard,Delivered,0.0,True,67.0,12.68,none,5.0,9.0,Morning,8.7076,True,0.504
HDEL003224,HORD003224,2018-07-15,2018-07-21,2018-07-19,DHL,Standard,Delivered,0.0,True,23.0,9.34,none,6.0,5.0,Anytime,4.5274,True,0.916
