product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag
PRD0787,Candle Lumen 886,Gaming,Candle,1706.85,917.58,2017.0,24.0,1.13,SKU-CAN00787,Gaming Hardware,Quest,Graphite,SUP010,Japan,2017-04-07,GST_STANDARD,Recycled box,True,True
PRD0788,Vela Ridge 887,Wearable,Vela,934.58,659.35,2017.0,12.0,0.143,SKU-VEL00788,Health Wearable,Ridge,Green,SUP011,Japan,2017-05-10,GST_STANDARD,Protective case,True,True
PRD0789,Candle Arc 888,Networking,Candle,106.8,77.97,2014.0,24.0,0.718,SKU-CAN00789,Connected Network,Shift,Graphite,SUP012,Malaysia,2014-08-10,GST_STANDARD,Box,False,True
PRD0790,Vela Echo 889,Accessory,Vela,25.52,14.97,2012.0,12.0,0.246,SKU-VEL00790,Mobile Accessory,Spark,White,SUP013,Japan,2012-06-02,GST_STANDARD,Protective case,True,True
PRD0791,Candle Orbit 890,Laptop,Candle,1863.17,1279.71,2013.0,24.0,1.216,SKU-CAN00791,Ultrabook,Vista,Black,SUP014,Malaysia,2013-10-16,GST_STANDARD,Box,True,True
PRD0792,Vela Spark 891,Smartphone,Vela,1745.87,1315.44,2016.0,24.0,0.191,SKU-VEL00792,5G Smartphone,Wave,Silver,SUP015,Malaysia,2016-10-02,GST_STANDARD,Box,False,True
PRD0793,Candle Bloom 892,Tablet,Candle,1185.37,734.52,2012.0,24.0,0.732,SKU-CAN00793,Productivity Tablet,Arc,Silver,SUP016,Vietnam,2012-04-19,GST_STANDARD,Recycled box,True,True
PRD0794,Vela Halo 893,Home Entertainment,Vela,3227.51,1623.52,2015.0,24.0,7.928,SKU-VEL00794,Smart Display,Atlas,Silver,SUP017,Australia,2015-09-04,GST_STANDARD,Box,False,True
PRD0795,Candle Quest 894,Audio,Candle,808.42,605.13,2013.0,12.0,0.458,SKU-CAN00795,Wireless Audio,Bloom,Silver,SUP018,Australia,2013-12-19,GST_STANDARD,Recycled box,True,True
PRD0796,Vela Wave 895,Smart Home,Vela,830.56,491.77,2016.0,12.0,0.318,SKU-VEL00796,Home Automation,Core,Silver,SUP019,Malaysia,2016-08-15,GST_STANDARD,Protective case,False,True
PRD0797,Candle Edge 896,Gaming,Candle,2454.69,1715.87,2016.0,24.0,1.098,SKU-CAN00797,Gaming Hardware,Edge,Green,SUP020,Vietnam,2016-08-20,GST_STANDARD,Box,True,True
PRD0798,Vela Nova 897,Wearable,Vela,902.25,625.13,2016.0,12.0,0.104,SKU-VEL00798,Health Wearable,Echo,Blue,SUP021,Malaysia,2016-02-20,GST_STANDARD,Recycled box,True,True
PRD0799,Candle Shift 898,Networking,Candle,373.98,195.13,2013.0,24.0,0.917,SKU-CAN00799,Connected Network,Flux,Graphite,SUP022,Australia,2013-11-27,GST_STANDARD,Box,True,True
PRD0800,Vela Atlas 899,Accessory,Vela,235.68,166.78,2015.0,12.0,0.232,SKU-VEL00800,Mobile Accessory,Halo,Graphite,SUP023,Korea,2015-11-07,GST_STANDARD,Recycled box,True,True
PRD0801,Candle Flux 900,Laptop,Candle,1245.32,767.44,2016.0,24.0,1.59,SKU-CAN00801,Ultrabook,Lumen,Black,SUP024,Australia,2016-10-17,GST_STANDARD,Protective case,True,True
PRD0802,Vela Pulse 901,Smartphone,Vela,1342.26,788.84,2014.0,24.0,0.185,SKU-VEL00802,5G Smartphone,Nova,Silver,SUP025,Australia,2014-12-16,GST_STANDARD,Box,True,False
PRD0803,Candle Vista 902,Tablet,Candle,788.9,574.17,2012.0,24.0,0.834,SKU-CAN00803,Productivity Tablet,Orbit,Graphite,SUP026,Vietnam,2012-12-17,GST_STANDARD,Recycled box,True,True
PRD0804,Vela Core 903,Home Entertainment,Vela,1164.25,777.45,2013.0,24.0,5.539,SKU-VEL00804,Smart Display,Pulse,White,SUP027,Korea,2013-10-01,GST_STANDARD,Protective case,False,True
PRD0805,Candle Lumen 904,Audio,Candle,151.93,107.56,2012.0,12.0,0.593,SKU-CAN00805,Wireless Audio,Quest,Green,SUP028,Australia,2012-09-24,GST_STANDARD,Protective case,False,True
PRD0806,Vela Ridge 905,Smart Home,Vela,43.45,23.36,2013.0,12.0,0.292,SKU-VEL00806,Home Automation,Ridge,Silver,SUP029,Malaysia,2013-11-04,GST_STANDARD,Protective case,True,True
PRD0807,Candle Arc 906,Gaming,Candle,1536.27,1105.84,2015.0,24.0,1.024,SKU-CAN00807,Gaming Hardware,Shift,Green,SUP030,Korea,2015-03-15,GST_STANDARD,Recycled box,True,True
PRD0808,Vela Echo 907,Wearable,Vela,830.41,425.27,2015.0,12.0,0.164,SKU-VEL00808,Health Wearable,Spark,Silver,SUP031,Australia,2015-03-25,GST_STANDARD,Protective case,True,True
PRD0809,Candle Orbit 908,Networking,Candle,929.49,485.85,2014.0,24.0,0.808,SKU-CAN00809,Connected Network,Vista,Blue,SUP032,China,2014-02-08,GST_STANDARD,Protective case,True,True
PRD0810,Vela Spark 909,Accessory,Vela,224.68,163.61,2017.0,12.0,0.208,SKU-VEL00810,Mobile Accessory,Wave,White,SUP033,Korea,2017-06-16,GST_STANDARD,Protective case,True,True
PRD0811,Candle Bloom 910,Laptop,Candle,1292.11,654.6,2017.0,24.0,1.91,SKU-CAN00811,Ultrabook,Arc,Silver,SUP034,Korea,2017-07-16,GST_STANDARD,Recycled box,False,True
PRD0812,Vela Halo 911,Smartphone,Vela,1836.96,1341.58,2014.0,24.0,0.293,SKU-VEL00812,5G Smartphone,Atlas,Red,SUP035,Australia,2014-11-05,GST_STANDARD,Protective case,True,True
PRD0813,Candle Quest 912,Tablet,Candle,1381.91,928.12,2013.0,24.0,0.565,SKU-CAN00813,Productivity Tablet,Bloom,Gold,SUP036,Malaysia,2013-05-24,GST_STANDARD,Protective case,False,True
PRD0814,Vela Wave 913,Home Entertainment,Vela,2358.42,1495.28,2015.0,24.0,7.916,SKU-VEL00814,Smart Display,Core,Blue,SUP037,China,2015-05-05,GST_STANDARD,Protective case,False,True
PRD0815,Candle Edge 914,Audio,Candle,446.57,218.27,2016.0,12.0,0.602,SKU-CAN00815,Wireless Audio,Edge,Gold,SUP001,Japan,2016-11-23,GST_STANDARD,Recycled box,True,True
PRD0816,Vela Nova 915,Smart Home,Vela,354.93,187.34,2012.0,12.0,0.268,SKU-VEL00816,Home Automation,Echo,Silver,SUP002,Australia,2012-10-14,GST_STANDARD,Recycled box,True,True
PRD0817,Candle Shift 916,Gaming,Candle,1746.37,942.89,2013.0,24.0,0.988,SKU-CAN00817,Gaming Hardware,Flux,Blue,SUP003,Malaysia,2013-01-17,GST_STANDARD,Recycled box,True,True
PRD0818,Vela Atlas 917,Wearable,Vela,510.62,380.92,2014.0,12.0,0.097,SKU-VEL00818,Health Wearable,Halo,Blue,SUP004,Malaysia,2014-07-09,GST_STANDARD,Recycled box,True,True
PRD0819,Candle Flux 918,Networking,Candle,647.95,476.61,2012.0,24.0,0.535,SKU-CAN00819,Connected Network,Lumen,White,SUP005,Australia,2012-03-05,GST_STANDARD,Box,True,False
PRD0820,Vela Pulse 919,Accessory,Vela,95.58,69.13,2016.0,12.0,0.17,SKU-VEL00820,Mobile Accessory,Nova,Silver,SUP006,Malaysia,2016-12-09,GST_STANDARD,Box,True,True
PRD0821,Candle Vista 920,Laptop,Candle,1191.59,821.59,2016.0,24.0,1.755,SKU-CAN00821,Ultrabook,Orbit,Gold,SUP007,Korea,2016-11-12,GST_STANDARD,Recycled box,False,True
PRD0822,Vela Core 921,Smartphone,Vela,1127.28,836.0,2016.0,24.0,0.186,SKU-VEL00822,5G Smartphone,Pulse,Silver,SUP008,Malaysia,2016-12-20,GST_STANDARD,Box,False,True
PRD0823,Candle Lumen 922,Tablet,Candle,1081.67,712.08,2012.0,24.0,0.852,SKU-CAN00823,Productivity Tablet,Quest,Graphite,SUP009,Australia,2012-04-21,GST_STANDARD,Protective case,True,True
PRD0824,Vela Ridge 923,Home Entertainment,Vela,1637.86,863.28,2012.0,24.0,9.101,SKU-VEL00824,Smart Display,Ridge,Gold,SUP010,Malaysia,2012-02-12,GST_STANDARD,Box,True,True
PRD0825,Candle Arc 924,Audio,Candle,289.25,177.98,2016.0,12.0,0.656,SKU-CAN00825,Wireless Audio,Shift,White,SUP011,Vietnam,2016-05-14,GST_STANDARD,Box,True,True
PRD0826,Vela Echo 925,Smart Home,Vela,272.89,195.23,2014.0,12.0,0.341,SKU-VEL00826,Home Automation,Spark,Blue,SUP012,Australia,2014-05-16,GST_STANDARD,Protective case,False,True
PRD0827,Candle Orbit 926,Gaming,Candle,2008.13,1356.56,2016.0,24.0,1.217,SKU-CAN00827,Gaming Hardware,Vista,Gold,SUP013,Korea,2016-07-03,GST_STANDARD,Box,False,True
PRD0828,Vela Spark 927,Wearable,Vela,125.24,87.01,2013.0,12.0,0.137,SKU-VEL00828,Health Wearable,Wave,Red,SUP014,Australia,2013-05-02,GST_STANDARD,Recycled box,True,True
PRD0829,Candle Bloom 928,Networking,Candle,385.82,239.95,2017.0,24.0,0.505,SKU-CAN00829,Connected Network,Arc,Green,SUP015,Korea,2017-03-17,GST_STANDARD,Box,True,True
PRD0830,Vela Halo 929,Accessory,Vela,87.0,59.08,2015.0,12.0,0.13,SKU-VEL00830,Mobile Accessory,Atlas,Red,SUP016,Vietnam,2015-03-08,GST_STANDARD,Protective case,False,True
PRD0831,Candle Quest 930,Laptop,Candle,1201.57,586.69,2014.0,24.0,1.308,SKU-CAN00831,Ultrabook,Bloom,Silver,SUP017,Vietnam,2014-02-14,GST_STANDARD,Box,True,True
PRD0832,Vela Wave 931,Smartphone,Vela,646.88,431.69,2014.0,24.0,0.161,SKU-VEL00832,5G Smartphone,Core,Graphite,SUP018,Australia,2014-11-06,GST_STANDARD,Protective case,False,True
PRD0833,Candle Edge 932,Tablet,Candle,1413.97,1074.52,2015.0,24.0,0.67,SKU-CAN00833,Productivity Tablet,Edge,Gold,SUP019,Australia,2015-09-21,GST_STANDARD,Box,False,True
PRD0834,Vela Nova 933,Home Entertainment,Vela,2476.82,1550.16,2013.0,24.0,9.25,SKU-VEL00834,Smart Display,Echo,Black,SUP020,Japan,2013-03-14,GST_STANDARD,Box,True,True
PRD0835,Candle Shift 934,Audio,Candle,427.39,284.53,2015.0,12.0,0.576,SKU-CAN00835,Wireless Audio,Flux,Blue,SUP021,Japan,2015-01-18,GST_STANDARD,Recycled box,False,True
PRD0836,Vela Atlas 935,Smart Home,Vela,726.47,366.08,2012.0,12.0,0.437,SKU-VEL00836,Home Automation,Halo,Red,SUP022,Japan,2012-09-08,GST_STANDARD,Protective case,True,False
PRD0837,Candle Flux 936,Gaming,Candle,333.32,197.96,2017.0,24.0,1.225,SKU-CAN00837,Gaming Hardware,Lumen,Red,SUP023,Japan,2017-09-24,GST_STANDARD,Box,False,True
PRD0838,Vela Pulse 937,Wearable,Vela,1007.36,570.22,2015.0,12.0,0.11,SKU-VEL00838,Health Wearable,Nova,Green,SUP024,Korea,2015-10-02,GST_STANDARD,Recycled box,True,True
PRD0839,Candle Vista 938,Networking,Candle,706.25,390.87,2013.0,24.0,0.727,SKU-CAN00839,Connected Network,Orbit,Graphite,SUP025,Australia,2013-07-10,GST_STANDARD,Box,True,False
PRD0840,Vela Core 939,Accessory,Vela,148.97,85.42,2013.0,12.0,0.21,SKU-VEL00840,Mobile Accessory,Pulse,Silver,SUP026,Japan,2013-08-02,GST_STANDARD,Box,True,True
PRD0841,Candle Lumen 940,Laptop,Candle,2181.2,1520.53,2014.0,24.0,2.063,SKU-CAN00841,Ultrabook,Quest,Graphite,SUP027,Vietnam,2014-11-06,GST_STANDARD,Box,False,True
PRD0842,Vela Ridge 941,Smartphone,Vela,1682.83,864.43,2013.0,24.0,0.187,SKU-VEL00842,5G Smartphone,Ridge,Gold,SUP028,Vietnam,2013-11-17,GST_STANDARD,Recycled box,True,True
PRD0843,Candle Arc 942,Tablet,Candle,1142.85,737.91,2015.0,24.0,0.661,SKU-CAN00843,Productivity Tablet,Shift,Silver,SUP029,Australia,2015-11-26,GST_STANDARD,Box,False,True
PRD0844,Vela Echo 943,Home Entertainment,Vela,1996.67,1077.12,2013.0,24.0,6.337,SKU-VEL00844,Smart Display,Spark,Blue,SUP030,Australia,2013-01-09,GST_STANDARD,Box,True,True
PRD0845,Candle Orbit 944,Audio,Candle,242.25,182.66,2015.0,12.0,0.543,SKU-CAN00845,Wireless Audio,Vista,Red,SUP031,Australia,2015-08-14,GST_STANDARD,Recycled box,True,True
PRD0846,Vela Spark 945,Smart Home,Vela,808.25,447.97,2012.0,12.0,0.395,SKU-VEL00846,Home Automation,Wave,Black,SUP032,Japan,2012-11-23,GST_STANDARD,Protective case,False,True
PRD0847,Candle Bloom 946,Gaming,Candle,940.4,677.33,2017.0,24.0,1.654,SKU-CAN00847,Gaming Hardware,Arc,Silver,SUP033,Korea,2017-01-21,GST_STANDARD,Box,False,True
PRD0848,Vela Halo 947,Wearable,Vela,503.4,345.23,2015.0,12.0,0.098,SKU-VEL00848,Health Wearable,Atlas,Blue,SUP034,Korea,2015-03-13,GST_STANDARD,Recycled box,True,True
PRD0849,Candle Quest 948,Networking,Candle,1011.98,661.22,2015.0,24.0,0.711,SKU-CAN00849,Connected Network,Bloom,Silver,SUP035,Australia,2015-05-11,GST_STANDARD,Recycled box,True,True
PRD0850,Vela Wave 949,Accessory,Vela,308.86,170.94,2016.0,12.0,0.247,SKU-VEL00850,Mobile Accessory,Core,Green,SUP036,Korea,2016-02-10,GST_STANDARD,Box,True,True
PRD0851,Candle Edge 950,Laptop,Candle,1384.1,853.28,2014.0,24.0,1.432,SKU-CAN00851,Ultrabook,Edge,Silver,SUP037,Vietnam,2014-08-23,GST_STANDARD,Recycled box,False,True
PRD0852,Vela Nova 951,Smartphone,Vela,516.19,336.87,2013.0,24.0,0.191,SKU-VEL00852,5G Smartphone,Echo,Red,SUP001,China,2013-02-23,GST_STANDARD,Box,True,True
PRD0853,Candle Shift 952,Tablet,Candle,1456.04,722.72,2013.0,24.0,0.626,SKU-CAN00853,Productivity Tablet,Flux,Red,SUP002,Australia,2013-01-22,GST_STANDARD,Recycled box,False,True
PRD0854,Vela Atlas 953,Home Entertainment,Vela,386.3,252.14,2017.0,24.0,9.308,SKU-VEL00854,Smart Display,Halo,Silver,SUP003,Australia,2017-09-09,GST_STANDARD,Recycled box,False,True
PRD0855,Candle Flux 954,Audio,Candle,1099.26,725.02,2017.0,12.0,0.484,SKU-CAN00855,Wireless Audio,Lumen,Green,SUP004,Malaysia,2017-02-01,GST_STANDARD,Box,False,True
PRD0856,Vela Pulse 955,Smart Home,Vela,415.09,256.7,2013.0,12.0,0.28,SKU-VEL00856,Home Automation,Nova,Black,SUP005,Vietnam,2013-06-16,GST_STANDARD,Protective case,False,True
PRD0857,Candle Vista 956,Gaming,Candle,371.03,272.55,2012.0,24.0,0.881,SKU-CAN00857,Gaming Hardware,Orbit,Gold,SUP006,Japan,2012-06-07,GST_STANDARD,Protective case,False,True
PRD0858,Vela Core 957,Wearable,Vela,251.31,148.33,2014.0,12.0,0.147,SKU-VEL00858,Health Wearable,Pulse,Silver,SUP007,Korea,2014-05-16,GST_STANDARD,Recycled box,False,True
PRD0859,Candle Lumen 958,Networking,Candle,870.26,654.99,2014.0,24.0,0.54,SKU-CAN00859,Connected Network,Quest,Graphite,SUP008,Malaysia,2014-05-13,GST_STANDARD,Recycled box,False,True
PRD0860,Vela Ridge 959,Accessory,Vela,148.71,98.42,2017.0,12.0,0.154,SKU-VEL00860,Mobile Accessory,Ridge,Red,SUP009,China,2017-06-26,GST_STANDARD,Box,True,True
PRD0861,Candle Arc 960,Laptop,Candle,2320.68,1731.91,2016.0,24.0,1.719,SKU-CAN00861,Ultrabook,Shift,Blue,SUP010,Japan,2016-02-23,GST_STANDARD,Recycled box,True,True
PRD0862,Vela Echo 961,Smartphone,Vela,1387.19,910.05,2017.0,24.0,0.191,SKU-VEL00862,5G Smartphone,Spark,White,SUP011,Japan,2017-02-01,GST_STANDARD,Protective case,True,True
PRD0863,Candle Orbit 962,Tablet,Candle,1009.18,754.23,2014.0,24.0,0.451,SKU-CAN00863,Productivity Tablet,Vista,Red,SUP012,China,2014-09-02,GST_STANDARD,Recycled box,False,True
PRD0864,Vela Spark 963,Home Entertainment,Vela,2617.37,1449.09,2013.0,24.0,6.553,SKU-VEL00864,Smart Display,Wave,Gold,SUP013,Japan,2013-09-10,GST_STANDARD,Box,True,True
PRD0865,Candle Bloom 964,Audio,Candle,558.87,368.5,2013.0,12.0,0.58,SKU-CAN00865,Wireless Audio,Arc,Red,SUP014,Korea,2013-11-27,GST_STANDARD,Protective case,True,True
PRD0866,Vela Halo 965,Smart Home,Vela,328.46,188.63,2017.0,12.0,0.437,SKU-VEL00866,Home Automation,Atlas,Silver,SUP015,China,2017-06-23,GST_STANDARD,Recycled box,True,True
PRD0867,Candle Quest 966,Gaming,Candle,2280.38,1249.2,2013.0,24.0,1.411,SKU-CAN00867,Gaming Hardware,Bloom,Blue,SUP016,Malaysia,2013-01-14,GST_STANDARD,Protective case,False,True
PRD0868,Vela Wave 967,Wearable,Vela,869.51,433.76,2015.0,12.0,0.138,SKU-VEL00868,Health Wearable,Core,Blue,SUP017,China,2015-06-10,GST_STANDARD,Protective case,False,True
PRD0869,Candle Edge 968,Networking,Candle,1409.61,763.45,2017.0,24.0,0.886,SKU-CAN00869,Connected Network,Edge,Green,SUP018,Vietnam,2017-02-21,GST_STANDARD,Recycled box,True,True
PRD0870,Vela Nova 969,Accessory,Vela,285.87,174.83,2013.0,12.0,0.15,SKU-VEL00870,Mobile Accessory,Echo,Green,SUP019,Vietnam,2013-05-06,GST_STANDARD,Protective case,True,True
PRD0871,Candle Shift 970,Laptop,Candle,2970.68,1819.08,2015.0,24.0,1.091,SKU-CAN00871,Ultrabook,Flux,Graphite,SUP020,Australia,2015-12-21,GST_STANDARD,Recycled box,False,True
PRD0872,Vela Atlas 971,Smartphone,Vela,1715.8,882.72,2017.0,24.0,0.215,SKU-VEL00872,5G Smartphone,Halo,Silver,SUP021,Australia,2017-06-01,GST_STANDARD,Box,True,False
PRD0873,Candle Flux 972,Tablet,Candle,1287.46,871.12,2013.0,24.0,0.732,SKU-CAN00873,Productivity Tablet,Lumen,Silver,SUP022,Malaysia,2013-09-23,GST_STANDARD,Recycled box,True,True
PRD0874,Vela Pulse 973,Home Entertainment,Vela,2267.23,1254.19,2013.0,24.0,8.109,SKU-VEL00874,Smart Display,Nova,White,SUP023,Japan,2013-12-22,GST_STANDARD,Recycled box,True,True
PRD0875,Candle Vista 974,Audio,Candle,916.11,560.26,2014.0,12.0,0.527,SKU-CAN00875,Wireless Audio,Orbit,Graphite,SUP024,Korea,2014-11-20,GST_STANDARD,Protective case,True,True
PRD0876,Vela Core 975,Smart Home,Vela,786.05,433.82,2017.0,12.0,0.334,SKU-VEL00876,Home Automation,Pulse,Black,SUP025,Australia,2017-03-26,GST_STANDARD,Recycled box,False,True
PRD0877,Candle Lumen 976,Gaming,Candle,1300.22,912.71,2014.0,24.0,1.183,SKU-CAN00877,Gaming Hardware,Quest,Gold,SUP026,Australia,2014-09-22,GST_STANDARD,Recycled box,True,True
PRD0878,Vela Ridge 977,Wearable,Vela,919.03,516.33,2016.0,12.0,0.096,SKU-VEL00878,Health Wearable,Ridge,Gold,SUP027,Korea,2016-01-17,GST_STANDARD,Recycled box,True,True
PRD0879,Candle Arc 978,Networking,Candle,746.36,557.01,2013.0,24.0,0.653,SKU-CAN00879,Connected Network,Shift,Silver,SUP028,China,2013-09-22,GST_STANDARD,Box,True,True
PRD0880,Vela Echo 979,Accessory,Vela,263.31,174.19,2016.0,12.0,0.233,SKU-VEL00880,Mobile Accessory,Spark,Graphite,SUP029,Malaysia,2016-10-03,GST_STANDARD,Recycled box,True,True
PRD0881,Candle Orbit 980,Laptop,Candle,1292.47,865.2,2012.0,24.0,1.894,SKU-CAN00881,Ultrabook,Vista,Blue,SUP030,Australia,2012-12-25,GST_STANDARD,Recycled box,True,True
PRD0882,Vela Spark 981,Smartphone,Vela,366.62,266.76,2017.0,24.0,0.202,SKU-VEL00882,5G Smartphone,Wave,Gold,SUP031,Malaysia,2017-08-27,GST_STANDARD,Recycled box,True,True
PRD0883,Candle Bloom 982,Tablet,Candle,1065.61,671.64,2017.0,24.0,0.665,SKU-CAN00883,Productivity Tablet,Arc,Graphite,SUP032,Japan,2017-05-23,GST_STANDARD,Recycled box,False,True
PRD0884,Vela Halo 983,Home Entertainment,Vela,586.48,421.11,2017.0,24.0,9.354,SKU-VEL00884,Smart Display,Atlas,Black,SUP033,China,2017-11-01,GST_STANDARD,Protective case,True,True
PRD0885,Candle Quest 984,Audio,Candle,510.35,307.71,2015.0,12.0,0.661,SKU-CAN00885,Wireless Audio,Bloom,Gold,SUP034,Australia,2015-06-21,GST_STANDARD,Box,True,True
PRD0886,Vela Wave 985,Smart Home,Vela,688.19,354.93,2016.0,12.0,0.48,SKU-VEL00886,Home Automation,Core,White,SUP035,Malaysia,2016-02-17,GST_STANDARD,Recycled box,True,True
PRD0887,Candle Edge 986,Gaming,Candle,111.87,84.42,2016.0,24.0,1.639,SKU-CAN00887,Gaming Hardware,Edge,Blue,SUP036,Australia,2016-05-15,GST_STANDARD,Box,False,True
PRD0888,Vela Nova 987,Wearable,Vela,183.72,116.28,2014.0,12.0,0.12,SKU-VEL00888,Health Wearable,Echo,Gold,SUP037,Japan,2014-03-17,GST_STANDARD,Protective case,True,True
PRD0889,Candle Shift 988,Networking,Candle,252.57,121.26,2013.0,24.0,0.856,SKU-CAN00889,Connected Network,Flux,Graphite,SUP001,China,2013-05-04,GST_STANDARD,Box,False,True
PRD0890,Vela Atlas 989,Accessory,Vela,273.8,147.31,2014.0,12.0,0.155,SKU-VEL00890,Mobile Accessory,Halo,Green,SUP002,Malaysia,2014-11-25,GST_STANDARD,Box,True,True
PRD0891,Candle Flux 990,Laptop,Candle,1480.65,872.94,2015.0,24.0,1.291,SKU-CAN00891,Ultrabook,Lumen,Blue,SUP003,Malaysia,2015-08-11,GST_STANDARD,Box,True,True
PRD0892,Vela Pulse 991,Smartphone,Vela,324.59,183.27,2015.0,24.0,0.256,SKU-VEL00892,5G Smartphone,Nova,Graphite,SUP004,Vietnam,2015-02-27,GST_STANDARD,Box,True,True
PRD0893,Candle Vista 992,Tablet,Candle,434.15,233.35,2013.0,24.0,0.745,SKU-CAN00893,Productivity Tablet,Orbit,Graphite,SUP005,Vietnam,2013-11-14,GST_STANDARD,Box,True,True
PRD0894,Vela Core 993,Home Entertainment,Vela,1604.45,1188.41,2014.0,24.0,6.97,SKU-VEL00894,Smart Display,Pulse,Graphite,SUP006,Japan,2014-08-18,GST_STANDARD,Protective case,False,True
PRD0895,Candle Lumen 994,Audio,Candle,862.99,621.38,2012.0,12.0,0.358,SKU-CAN00895,Wireless Audio,Quest,Green,SUP007,Vietnam,2012-09-24,GST_STANDARD,Protective case,True,True
PRD0896,Vela Ridge 995,Smart Home,Vela,502.67,334.17,2017.0,12.0,0.296,SKU-VEL00896,Home Automation,Ridge,Blue,SUP008,Vietnam,2017-03-24,GST_STANDARD,Protective case,True,True
PRD0897,Candle Arc 996,Gaming,Candle,2339.09,1195.76,2012.0,24.0,1.161,SKU-CAN00897,Gaming Hardware,Shift,Gold,SUP009,Vietnam,2012-08-23,GST_STANDARD,Recycled box,False,True
PRD0898,Vela Echo 997,Wearable,Vela,236.36,124.29,2013.0,12.0,0.154,SKU-VEL00898,Health Wearable,Spark,Green,SUP010,Korea,2013-07-23,GST_STANDARD,Box,True,True
PRD0899,Candle Orbit 998,Networking,Candle,1401.94,1006.92,2015.0,24.0,0.725,SKU-CAN00899,Connected Network,Vista,Silver,SUP011,Malaysia,2015-11-03,GST_STANDARD,Protective case,True,True
PRD0900,Vela Spark 999,Accessory,Vela,274.2,172.25,2013.0,12.0,0.212,SKU-VEL00900,Mobile Accessory,Wave,Red,SUP012,Malaysia,2013-10-22,GST_STANDARD,Box,True,True
PRD0901,Candle Bloom 1000,Laptop,Candle,1477.12,929.3,2016.0,24.0,1.723,SKU-CAN00901,Ultrabook,Arc,Graphite,SUP013,Korea,2016-05-21,GST_STANDARD,Recycled box,True,True
PRD0902,Vela Halo 1001,Smartphone,Vela,678.89,418.42,2015.0,24.0,0.212,SKU-VEL00902,5G Smartphone,Atlas,Green,SUP014,Australia,2015-09-25,GST_STANDARD,Box,True,True
PRD0903,Candle Quest 1002,Tablet,Candle,368.54,252.94,2012.0,24.0,0.71,SKU-CAN00903,Productivity Tablet,Bloom,Gold,SUP015,Malaysia,2012-06-20,GST_STANDARD,Recycled box,True,True
PRD0904,Vela Wave 1003,Home Entertainment,Vela,673.64,341.82,2014.0,24.0,9.564,SKU-VEL00904,Smart Display,Core,Silver,SUP016,China,2014-04-02,GST_STANDARD,Protective case,True,True
PRD0905,Candle Edge 1004,Audio,Candle,760.24,570.8,2014.0,12.0,0.509,SKU-CAN00905,Wireless Audio,Edge,Silver,SUP017,Malaysia,2014-06-24,GST_STANDARD,Protective case,True,True
PRD0906,Vela Nova 1005,Smart Home,Vela,58.83,40.44,2017.0,12.0,0.282,SKU-VEL00906,Home Automation,Echo,Graphite,SUP018,China,2017-04-17,GST_STANDARD,Recycled box,True,True
PRD0907,Candle Shift 1006,Gaming,Candle,1869.43,970.23,2015.0,24.0,1.375,SKU-CAN00907,Gaming Hardware,Flux,Green,SUP019,Japan,2015-06-20,GST_STANDARD,Protective case,False,True
PRD0908,Vela Atlas 1007,Wearable,Vela,857.77,527.73,2013.0,12.0,0.137,SKU-VEL00908,Health Wearable,Halo,White,SUP020,Australia,2013-05-03,GST_STANDARD,Protective case,False,True
PRD0909,Candle Flux 1008,Networking,Candle,1137.09,614.12,2015.0,24.0,0.642,SKU-CAN00909,Connected Network,Lumen,Black,SUP021,Korea,2015-05-25,GST_STANDARD,Protective case,True,True
PRD0910,Vela Pulse 1009,Accessory,Vela,202.66,103.44,2015.0,12.0,0.201,SKU-VEL00910,Mobile Accessory,Nova,Graphite,SUP022,Australia,2015-11-15,GST_STANDARD,Protective case,True,True
PRD0911,Candle Vista 1010,Laptop,Candle,1436.52,813.31,2012.0,24.0,1.235,SKU-CAN00911,Ultrabook,Orbit,Red,SUP023,Korea,2012-12-08,GST_STANDARD,Recycled box,True,True
PRD0912,Vela Core 1011,Smartphone,Vela,1809.29,1368.55,2013.0,24.0,0.164,SKU-VEL00912,5G Smartphone,Pulse,White,SUP024,China,2013-06-20,GST_STANDARD,Protective case,True,True
PRD0913,Candle Lumen 1012,Tablet,Candle,645.54,449.71,2016.0,24.0,0.483,SKU-CAN00913,Productivity Tablet,Quest,Graphite,SUP025,Korea,2016-06-17,GST_STANDARD,Recycled box,True,True
PRD0914,Vela Ridge 1013,Home Entertainment,Vela,3839.74,2300.86,2012.0,24.0,8.189,SKU-VEL00914,Smart Display,Ridge,Silver,SUP026,Korea,2012-07-12,GST_STANDARD,Recycled box,True,False
PRD0915,Candle Arc 1014,Audio,Candle,763.7,442.61,2012.0,12.0,0.602,SKU-CAN00915,Wireless Audio,Shift,Green,SUP027,Korea,2012-11-01,GST_STANDARD,Protective case,True,True
PRD0916,Vela Echo 1015,Smart Home,Vela,265.34,179.4,2015.0,12.0,0.466,SKU-VEL00916,Home Automation,Spark,Silver,SUP028,Japan,2015-08-07,GST_STANDARD,Recycled box,False,True
PRD0917,Candle Orbit 1016,Gaming,Candle,1550.77,1039.24,2015.0,24.0,1.153,SKU-CAN00917,Gaming Hardware,Vista,Silver,SUP029,Australia,2015-09-25,GST_STANDARD,Recycled box,False,True
